city_code,wilaya,year,population
37,Tindouf,2003,40230
38,Tissemsilt,2003,277590
39,El Oued,2003,590951
40,Khenchela,2003,374109
41,Souk Ahras,2003,405925
42,Tipaza,2003,526123
43,Mila,2003,731977
44,Aïn Defla,2003,713188
45,Naâma,2003,181688
46,Aïn Témouchent,2003,349581
47,Ghardaia,2003,331087
48,Relizane,2003,682561
1,Adrar,2004,364451
2,Chlef,2004,963185
3,Laghouat,2004,401473
4,Oum El Bouaghi,2004,590019
5,Batna,2004,1064149
6,Béjaïa,2004,895330
7,Biskra,2004,669670
8,Béchar,2004,254546
9,Blida,2004,900501
10,Bouira,2004,670605
11,Tamanrasset,2004,169854
12,Tébessa,2004,612570
13,Tlemcen,2004,911070
14,Tiaret,2004,850520
15,Tizi Ouzou,2004,1153427
16,Algiers,2004,2859828
17,Djelfa,2004,1011798
18,Jijel,2004,615450
19,Sétif,2004,1433559
20,Saïda,2004,309712
21,Skikda,2004,858762
22,Sidi Bel Abbès,2004,575051
23,Annaba,2004,592269
24,Guelma,2004,465113
25,Constantine,2004,890855
26,Médéa,2004,776896
27,Mostaganem,2004,694763
28,M'Sila,2004,922073
29,Mascara,2004,740932
30,Ouargla,2004,512790
31,Oran,2004,1325314
32,El Bayadh,2004,234926
33,Illizi,2004,44365
34,Bordj Bou Arreridj,2004,606824
35,Boumerdès,2004,721410
36,El Tarf,2004,388578
37,Tindouf,2004,41959
38,Tissemsilt,2004,280920
39,El Oued,2004,602632
40,Khenchela,2004,377697
41,Souk Ahras,2004,412421
42,Tipaza,2004,535569
43,Mila,2004,740259
44,Aïn Defla,2004,723848
45,Naâma,2004,184321
46,Aïn Témouchent,2004,354018
47,Ghardaia,2004,337722
48,Relizane,2004,691260
1,Adrar,2005,373247
2,Chlef,2005,973904
3,Laghouat,2005,414637
4,Oum El Bouaghi,2005,598363
5,Batna,2005,1078653
6,Béjaïa,2005,900687
7,Biskra,2005,682766
8,Béchar,2005,258464
9,Blida,2005,924099
10,Bouira,2005,677177
11,Tamanrasset,2005,171943
12,Tébessa,2005,622021
13,Tlemcen,2005,920938
14,Tiaret,2005,873474
15,Tizi Ouzou,2005,1159402
16,Algiers,2005,2897175
17,Djelfa,2005,1033406
18,Jijel,2005,621268
19,Sétif,2005,1449314
20,Saïda,2005,314822
21,Skikda,2005,869330
22,Sidi Bel Abbès,2005,582515
23,Annaba,2005,597123
24,Guelma,2005,469763
25,Constantine,2005,902979
26,Médéa,2005,787179
27,Mostaganem,2005,705441
28,M'Sila,2005,939415
29,Mascara,2005,751673
30,Ouargla,2005,524497
31,Oran,2005,1356340
32,El Bayadh,2005,234243
33,Illizi,2005,46280
34,Bordj Bou Arreridj,2005,612957
35,Boumerdès,2005,739323
36,El Tarf,2005,393767
37,Tindouf,2005,43715
38,Tissemsilt,2005,284273
39,El Oued,2005,614131
40,Khenchela,2005,380748
41,Souk Ahras,2005,418889
42,Tipaza,2005,546780
43,Mila,2005,747891
44,Aïn Defla,2005,734460
45,Naâma,2005,186758
46,Aïn Témouchent,2005,358402
47,Ghardaia,2005,344290
48,Relizane,2005,699972
1,Adrar,2006,382056
2,Chlef,2006,983960
3,Laghouat,2006,428047
4,Oum El Bouaghi,2006,606410
5,Batna,2006,1092761
6,Béjaïa,2006,905347
7,Biskra,2006,695746
8,Béchar,2006,262356
9,Blida,2006,949038
10,Bouira,2006,683531
11,Tamanrasset,2006,173770
12,Tébessa,2006,631193
13,Tlemcen,2006,930571
14,Tiaret,2006,897175
15,Tizi Ouzou,2006,1164590
16,Algiers,2006,2931011
17,Djelfa,2006,1054006
18,Jijel,2006,626790
19,Sétif,2006,1463968
20,Saïda,2006,320014
21,Skikda,2006,879505
22,Sidi Bel Abbès,2006,589951
23,Annaba,2006,601613
24,Guelma,2006,474199
25,Constantine,2006,914957
26,Médéa,2006,797779
27,Mostaganem,2006,716059
28,M'Sila,2006,956615
29,Mascara,2006,762444
30,Ouargla,2006,536028
31,Oran,2006,1388142
32,El Bayadh,2006,232965
33,Illizi,2006,48246
34,Bordj Bou Arreridj,2006,618610
35,Boumerdès,2006,758740
36,El Tarf,2006,398803
37,Tindouf,2006,45498
38,Tissemsilt,2006,287650
39,El Oued,2006,625451
40,Khenchela,2006,383263
41,Souk Ahras,2006,425329
42,Tipaza,2006,559758
43,Mila,2006,754872
44,Aïn Defla,2006,745025
45,Naâma,2006,188999
46,Aïn Témouchent,2006,362733
47,Ghardaia,2006,350792
48,Relizane,2006,708695
1,Adrar,2007,390878
2,Chlef,2007,993355
3,Laghouat,2007,441702
4,Oum El Bouaghi,2007,614159
5,Batna,2007,1106474
6,Béjaïa,2007,909310
7,Biskra,2007,708609
8,Béchar,2007,266221
9,Blida,2007,975317
10,Bouira,2007,689666
11,Tamanrasset,2007,175334
12,Tébessa,2007,640087
13,Tlemcen,2007,939970
14,Tiaret,2007,921625
15,Tizi Ouzou,2007,1168992
16,Algiers,2007,2961334
17,Djelfa,2007,1073599
18,Jijel,2007,632017
19,Sétif,2007,1477523
20,Saïda,2007,325287
21,Skikda,2007,889288
22,Sidi Bel Abbès,2007,597361
23,Annaba,2007,605738
24,Guelma,2007,478421
25,Constantine,2007,926789
26,Médéa,2007,808697
27,Mostaganem,2007,726618
28,M'Sila,2007,973674
29,Mascara,2007,773243
30,Ouargla,2007,547381
31,Oran,2007,1420722
32,El Bayadh,2007,231092
33,Illizi,2007,50263
34,Bordj Bou Arreridj,2007,623783
35,Boumerdès,2007,779660
36,El Tarf,2007,403685
37,Tindouf,2007,47310
38,Tissemsilt,2007,291051
39,El Oued,2007,636589
40,Khenchela,2007,385241
41,Souk Ahras,2007,431742
42,Tipaza,2007,574501
43,Mila,2007,761204
44,Aïn Defla,2007,755542
45,Naâma,2007,191043
46,Aïn Témouchent,2007,367012
47,Ghardaia,2007,357228
48,Relizane,2007,717431
1,Adrar,2008,399714
2,Chlef,2008,1002088
3,Laghouat,2008,455602
4,Oum El Bouaghi,2008,621612
5,Batna,2008,1119791
6,Béjaïa,2008,912577
7,Biskra,2008,721356
8,Béchar,2008,270061
9,Blida,2008,1002937
10,Bouira,2008,695583
11,Tamanrasset,2008,176637
12,Tébessa,2008,648703
13,Tlemcen,2008,949135
14,Tiaret,2008,946823
15,Tizi Ouzou,2008,1172607
16,Algiers,2008,2988145
17,Djelfa,2008,1092184
18,Jijel,2008,636948
19,Sétif,2008,1489979
20,Saïda,2008,330641
21,Skikda,2008,898680
22,Sidi Bel Abbès,2008,604744
23,Annaba,2008,609499
24,Guelma,2008,482430
25,Constantine,2008,938475
26,Médéa,2008,819932
27,Mostaganem,2008,737118
28,M'Sila,2008,990591
29,Mascara,2008,784073
30,Ouargla,2008,558558
31,Oran,2008,1454078
32,El Bayadh,2008,228624
33,Illizi,2008,52333
34,Bordj Bou Arreridj,2008,628475
35,Boumerdès,2008,802083
36,El Tarf,2008,408414
37,Tindouf,2008,49149
38,Tissemsilt,2008,294476
39,El Oued,2008,647548
40,Khenchela,2008,386683
41,Souk Ahras,2008,438127
42,Tipaza,2008,591010
43,Mila,2008,766886
44,Aïn Defla,2008,766013
45,Naâma,2008,192891
46,Aïn Témouchent,2008,371239
47,Ghardaia,2008,363598
48,Relizane,2008,726180
1,Adrar,2009,412664
2,Chlef,2009,1034554
3,Laghouat,2009,470362
4,Oum El Bouaghi,2009,641751
5,Batna,2009,1156070
6,Béjaïa,2009,942143
7,Biskra,2009,744727
8,Béchar,2009,278810
9,Blida,2009,1035431
10,Bouira,2009,718119
11,Tamanrasset,2009,182359
12,Tébessa,2009,669720
13,Tlemcen,2009,979885
14,Tiaret,2009,977498
15,Tizi Ouzou,2009,1210598
16,Algiers,2009,3084957
17,Djelfa,2009,1127569
18,Jijel,2009,657584
19,Sétif,2009,1538252
20,Saïda,2009,341353
21,Skikda,2009,927796
22,Sidi Bel Abbès,2009,624337
23,Annaba,2009,629246
24,Guelma,2009,498060
25,Constantine,2009,968880
26,Médéa,2009,846496
27,Mostaganem,2009,760999
28,M'Sila,2009,1022685
29,Mascara,2009,809476
30,Ouargla,2009,576654
31,Oran,2009,1501188
32,El Bayadh,2009,236031
33,Illizi,2009,54028
34,Bordj Bou Arreridj,2009,648836
35,Boumerdès,2009,828069
36,El Tarf,2009,421646
37,Tindouf,2009,50741
38,Tissemsilt,2009,304016
39,El Oued,2009,668527
40,Khenchela,2009,399211
41,Souk Ahras,2009,452321
42,Tipaza,2009,610158
43,Mila,2009,791732
44,Aïn Defla,2009,790830
45,Naâma,2009,199140
46,Aïn Témouchent,2009,383266
47,Ghardaia,2009,375378
48,Relizane,2009,749707
1,Adrar,2010,420180
2,Chlef,2010,1053397
3,Laghouat,2010,478930
4,Oum El Bouaghi,2010,653440
5,Batna,2010,1177127
6,Béjaïa,2010,959303
7,Biskra,2010,758291
8,Béchar,2010,283888
9,Blida,2010,1054290
10,Bouira,2010,731198
11,Tamanrasset,2010,185681
12,Tébessa,2010,681918
13,Tlemcen,2010,997733
14,Tiaret,2010,995303
15,Tizi Ouzou,2010,1232647
16,Algiers,2010,3141146
17,Djelfa,2010,1148106
18,Jijel,2010,669561
19,Sétif,2010,1566270
20,Saïda,2010,347570
21,Skikda,2010,944695
22,Sidi Bel Abbès,2010,635708
23,Annaba,2010,640707
24,Guelma,2010,507131
25,Constantine,2010,986527
26,Médéa,2010,861914
27,Mostaganem,2010,774860
28,M'Sila,2010,1041312
29,Mascara,2010,824219
30,Ouargla,2010,587157
31,Oran,2010,1528531
32,El Bayadh,2010,240330
33,Illizi,2010,55012
34,Bordj Bou Arreridj,2010,660654
35,Boumerdès,2010,843151
36,El Tarf,2010,429325
37,Tindouf,2010,51665
38,Tissemsilt,2010,309554
39,El Oued,2010,680704
40,Khenchela,2010,406482
41,Souk Ahras,2010,460560
42,Tipaza,2010,621271
43,Mila,2010,806152
44,Aïn Defla,2010,805235
45,Naâma,2010,202767
46,Aïn Témouchent,2010,390247
47,Ghardaia,2010,382215
48,Relizane,2010,763362
1,Adrar,2011,428168
2,Chlef,2011,1073424
3,Laghouat,2011,488035
4,Oum El Bouaghi,2011,665863
5,Batna,2011,1199506
6,Béjaïa,2011,977541
7,Biskra,2011,772707
8,Béchar,2011,289286
9,Blida,2011,1074333
10,Bouira,2011,745100
11,Tamanrasset,2011,189211
12,Tébessa,2011,694882
13,Tlemcen,2011,1016701
14,Tiaret,2011,1014225
15,Tizi Ouzou,2011,1256082
16,Algiers,2011,3200864
17,Djelfa,2011,1169934
18,Jijel,2011,682290
19,Sétif,2011,1596047
20,Saïda,2011,354178
21,Skikda,2011,962655
22,Sidi Bel Abbès,2011,647794
23,Annaba,2011,652887
24,Guelma,2011,516773
25,Constantine,2011,1005283
26,Médéa,2011,878301
27,Mostaganem,2011,789591
28,M'Sila,2011,1061109
29,Mascara,2011,839889
30,Ouargla,2011,598320
31,Oran,2011,1557590
32,El Bayadh,2011,244899
33,Illizi,2011,56058
34,Bordj Bou Arreridj,2011,673214
35,Boumerdès,2011,859181
36,El Tarf,2011,437488
37,Tindouf,2011,52647
38,Tissemsilt,2011,315439
39,El Oued,2011,693645
40,Khenchela,2011,414210
41,Souk Ahras,2011,469316
42,Tipaza,2011,633082
43,Mila,2011,821479
44,Aïn Defla,2011,820543
45,Naâma,2011,206622
46,Aïn Témouchent,2011,397666
47,Ghardaia,2011,389481
48,Relizane,2011,777875
1,Adrar,2012,436606
2,Chlef,2012,1094577
3,Laghouat,2012,497652
4,Oum El Bouaghi,2012,678984
5,Batna,2012,1223144
6,Béjaïa,2012,996805
7,Biskra,2012,787935
8,Béchar,2012,294986
9,Blida,2012,1095505
10,Bouira,2012,759783
11,Tamanrasset,2012,192940
12,Tébessa,2012,708576
13,Tlemcen,2012,1036737
14,Tiaret,2012,1034211
15,Tizi Ouzou,2012,1280835
16,Algiers,2012,3263941
17,Djelfa,2012,1192989
18,Jijel,2012,695736
19,Sétif,2012,1627499
20,Saïda,2012,361158
21,Skikda,2012,981625
22,Sidi Bel Abbès,2012,660560
23,Annaba,2012,665753
24,Guelma,2012,526956
25,Constantine,2012,1025093
26,Médéa,2012,895609
27,Mostaganem,2012,805151
28,M'Sila,2012,1082019
29,Mascara,2012,856440
30,Ouargla,2012,610111
31,Oran,2012,1588285
32,El Bayadh,2012,249725
33,Illizi,2012,57163
34,Bordj Bou Arreridj,2012,686481
35,Boumerdès,2012,876112
36,El Tarf,2012,446109
37,Tindouf,2012,53685
38,Tissemsilt,2012,321655
39,El Oued,2012,707314
40,Khenchela,2012,422372
41,Souk Ahras,2012,478564
42,Tipaza,2012,645558
43,Mila,2012,837667
44,Aïn Defla,2012,836713
45,Naâma,2012,210694
46,Aïn Témouchent,2012,405503
47,Ghardaia,2012,397157
48,Relizane,2012,793204
1,Adrar,2013,445438
2,Chlef,2013,1116719
3,Laghouat,2013,507719
4,Oum El Bouaghi,2013,692720
5,Batna,2013,1247887
6,Béjaïa,2013,1016969
7,Biskra,2013,803874
8,Béchar,2013,300954
9,Blida,2013,1117666
10,Bouira,2013,775152
11,Tamanrasset,2013,196843
12,Tébessa,2013,722910
13,Tlemcen,2013,1057709
14,Tiaret,2013,1055132
15,Tizi Ouzou,2013,1306745
16,Algiers,2013,3329967
17,Djelfa,2013,1217122
18,Jijel,2013,709810
19,Sétif,2013,1660422
20,Saïda,2013,368464
21,Skikda,2013,1001482
22,Sidi Bel Abbès,2013,673922
23,Annaba,2013,679221
24,Guelma,2013,537616
25,Constantine,2013,1045830
26,Médéa,2013,913726
27,Mostaganem,2013,821439
28,M'Sila,2013,1103907
29,Mascara,2013,873765
30,Ouargla,2013,622453
31,Oran,2013,1620414
32,El Bayadh,2013,254776
33,Illizi,2013,58319
34,Bordj Bou Arreridj,2013,700368
35,Boumerdès,2013,893835
36,El Tarf,2013,455133
37,Tindouf,2013,54771
38,Tissemsilt,2013,328162
39,El Oued,2013,721622
40,Khenchela,2013,430916
41,Souk Ahras,2013,488245
42,Tipaza,2013,658617
43,Mila,2013,854612
44,Aïn Defla,2013,853639
45,Naâma,2013,214956
46,Aïn Témouchent,2013,413706
47,Ghardaia,2013,405191
48,Relizane,2013,809249
1,Adrar,2014,454589
2,Chlef,2014,1139661
3,Laghouat,2014,518150
4,Oum El Bouaghi,2014,706951
5,Batna,2014,1273523
6,Béjaïa,2014,1037862
7,Biskra,2014,820388
8,Béchar,2014,307136
9,Blida,2014,1140627
10,Bouira,2014,791077
11,Tamanrasset,2014,200886
12,Tébessa,2014,737761
13,Tlemcen,2014,1079439
14,Tiaret,2014,1076809
15,Tizi Ouzou,2014,1333590
16,Algiers,2014,3398379
17,Djelfa,2014,1242126
18,Jijel,2014,724392
19,Sétif,2014,1694534
20,Saïda,2014,376033
21,Skikda,2014,1022057
22,Sidi Bel Abbès,2014,687767
23,Annaba,2014,693175
24,Guelma,2014,548661
25,Constantine,2014,1067315
26,Médéa,2014,932498
27,Mostaganem,2014,838314
28,M'Sila,2014,1126586
29,Mascara,2014,891716
30,Ouargla,2014,635240
31,Oran,2014,1653704
32,El Bayadh,2014,260011
33,Illizi,2014,59517
34,Bordj Bou Arreridj,2014,714756
35,Boumerdès,2014,912198
36,El Tarf,2014,464484
37,Tindouf,2014,55896
38,Tissemsilt,2014,334903
39,El Oued,2014,736448
40,Khenchela,2014,439769
41,Souk Ahras,2014,498276
42,Tipaza,2014,672148
43,Mila,2014,872169
44,Aïn Defla,2014,871176
45,Naâma,2014,219372
46,Aïn Témouchent,2014,422205
47,Ghardaia,2014,413515
48,Relizane,2014,825875
1,Adrar,2015,463983
2,Chlef,2015,1163212
3,Laghouat,2015,528857
4,Oum El Bouaghi,2015,721560
5,Batna,2015,1299840
6,Béjaïa,2015,1059308
7,Biskra,2015,837341
8,Béchar,2015,313483
9,Blida,2015,1164197
10,Bouira,2015,807424
11,Tamanrasset,2015,205038
12,Tébessa,2015,753006
13,Tlemcen,2015,1101744
14,Tiaret,2015,1099061
15,Tizi Ouzou,2015,1361148
16,Algiers,2015,3468604
17,Djelfa,2015,1267794
18,Jijel,2015,739361
19,Sétif,2015,1729550
20,Saïda,2015,383804
21,Skikda,2015,1043177
22,Sidi Bel Abbès,2015,701979
23,Annaba,2015,707499
24,Guelma,2015,559999
25,Constantine,2015,1089370
26,Médéa,2015,951767
27,Mostaganem,2015,855638
28,M'Sila,2015,1149866
29,Mascara,2015,910142
30,Ouargla,2015,648367
31,Oran,2015,1687876
32,El Bayadh,2015,265384
33,Illizi,2015,60747
34,Bordj Bou Arreridj,2015,729526
35,Boumerdès,2015,931048
36,El Tarf,2015,474082
37,Tindouf,2015,57051
38,Tissemsilt,2015,341824
39,El Oued,2015,751666
40,Khenchela,2015,448857
41,Souk Ahras,2015,508572
42,Tipaza,2015,686037
43,Mila,2015,890192
44,Aïn Defla,2015,889179
45,Naâma,2015,223905
46,Aïn Témouchent,2015,430929
47,Ghardaia,2015,422060
48,Relizane,2015,842941
1,Adrar,2016,473599
2,Chlef,2016,1187320
3,Laghouat,2016,539818
4,Oum El Bouaghi,2016,736514
5,Batna,2016,1326780
6,Béjaïa,2016,1081263
7,Biskra,2016,854695
8,Béchar,2016,319980
9,Blida,2016,1188326
10,Bouira,2016,824158
11,Tamanrasset,2016,209287
12,Tébessa,2016,768613
13,Tlemcen,2016,1124579
14,Tiaret,2016,1121839
15,Tizi Ouzou,2016,1389358
16,Algiers,2016,3540492
17,Djelfa,2016,1294070
18,Jijel,2016,754685
19,Sétif,2016,1765396
20,Saïda,2016,391758
21,Skikda,2016,1064797
22,Sidi Bel Abbès,2016,716528
23,Annaba,2016,722162
24,Guelma,2016,571605
25,Constantine,2016,1111948
26,Médéa,2016,971493
27,Mostaganem,2016,873371
28,M'Sila,2016,1173698
29,Mascara,2016,929005
30,Ouargla,2016,661805
31,Oran,2016,1722858
32,El Bayadh,2016,270884
33,Illizi,2016,62006
34,Bordj Bou Arreridj,2016,744646
35,Boumerdès,2016,950345
36,El Tarf,2016,483907
37,Tindouf,2016,58234
38,Tissemsilt,2016,348908
39,El Oued,2016,767244
40,Khenchela,2016,458159
41,Souk Ahras,2016,519113
42,Tipaza,2016,700255
43,Mila,2016,908641
44,Aïn Defla,2016,907607
45,Naâma,2016,228546
46,Aïn Témouchent,2016,439861
47,Ghardaia,2016,430807
48,Relizane,2016,860411
1,Adrar,2017,483384
2,Chlef,2017,1211849
3,Laghouat,2017,550970
4,Oum El Bouaghi,2017,751730
5,Batna,2017,1354190
6,Béjaïa,2017,1103601
7,Biskra,2017,872353
8,Béchar,2017,326591
9,Blida,2017,1212876
10,Bouira,2017,841185
11,Tamanrasset,2017,213611
12,Tébessa,2017,784492
13,Tlemcen,2017,1147812
14,Tiaret,2017,1145016
15,Tizi Ouzou,2017,1418062
16,Algiers,2017,3613637
17,Djelfa,2017,1320805
18,Jijel,2017,770276
19,Sétif,2017,1801868
20,Saïda,2017,399852
21,Skikda,2017,1086795
22,Sidi Bel Abbès,2017,731331
23,Annaba,2017,737082
24,Guelma,2017,583414
25,Constantine,2017,1134920
26,Médéa,2017,991564
27,Mostaganem,2017,891415
28,M'Sila,2017,1197946
29,Mascara,2017,948198
30,Ouargla,2017,675477
31,Oran,2017,1758452
32,El Bayadh,2017,276480
33,Illizi,2017,63287
34,Bordj Bou Arreridj,2017,760030
35,Boumerdès,2017,969978
36,El Tarf,2017,493905
37,Tindouf,2017,59437
38,Tissemsilt,2017,356117
39,El Oued,2017,783095
40,Khenchela,2017,467625
41,Souk Ahras,2017,529837
42,Tipaza,2017,714722
43,Mila,2017,927414
44,Aïn Defla,2017,926358
45,Naâma,2017,233267
46,Aïn Témouchent,2017,448948
47,Ghardaia,2017,439708
48,Relizane,2017,878187
1,Adrar,2018,493185
2,Chlef,2018,1236422
3,Laghouat,2018,562142
4,Oum El Bouaghi,2018,766973
5,Batna,2018,1381649
6,Béjaïa,2018,1125979
7,Biskra,2018,890042
8,Béchar,2018,333213
9,Blida,2018,1237469
10,Bouira,2018,858242
11,Tamanrasset,2018,217942
12,Tébessa,2018,800399
13,Tlemcen,2018,1171086
14,Tiaret,2018,1168233
15,Tizi Ouzou,2018,1446816
16,Algiers,2018,3686910
17,Djelfa,2018,1347586
18,Jijel,2018,785895
19,Sétif,2018,1838404
20,Saïda,2018,407960
21,Skikda,2018,1108832
22,Sidi Bel Abbès,2018,746160
23,Annaba,2018,752027
24,Guelma,2018,595244
25,Constantine,2018,1157933
26,Médéa,2018,1011669
27,Mostaganem,2018,909490
28,M'Sila,2018,1222236
29,Mascara,2018,967425
30,Ouargla,2018,689174
31,Oran,2018,1794108
32,El Bayadh,2018,282086
33,Illizi,2018,64570
34,Bordj Bou Arreridj,2018,775441
35,Boumerdès,2018,989646
36,El Tarf,2018,503919
37,Tindouf,2018,60642
38,Tissemsilt,2018,363338
39,El Oued,2018,798974
40,Khenchela,2018,477107
41,Souk Ahras,2018,540581
42,Tipaza,2018,729215
43,Mila,2018,946219
44,Aïn Defla,2018,945142
45,Naâma,2018,237997
46,Aïn Témouchent,2018,458051
47,Ghardaia,2018,448623
48,Relizane,2018,895994
1,Adrar,2019,502816
2,Chlef,2019,1260567
3,Laghouat,2019,573120
4,Oum El Bouaghi,2019,781950
5,Batna,2019,1408630
6,Béjaïa,2019,1147967
7,Biskra,2019,907422
8,Béchar,2019,339720
9,Blida,2019,1261635
10,Bouira,2019,875002
11,Tamanrasset,2019,222198
12,Tébessa,2019,816029
13,Tlemcen,2019,1193955
14,Tiaret,2019,1191047
15,Tizi Ouzou,2019,1475069
16,Algiers,2019,3758908
17,Djelfa,2019,1373902
18,Jijel,2019,801242
19,Sétif,2019,1874305
20,Saïda,2019,415926
21,Skikda,2019,1130486
22,Sidi Bel Abbès,2019,760732
23,Annaba,2019,766713
24,Guelma,2019,606868
25,Constantine,2019,1180545
26,Médéa,2019,1031425
27,Mostaganem,2019,927250
28,M'Sila,2019,1246104
29,Mascara,2019,986317
30,Ouargla,2019,702632
31,Oran,2019,1829143
32,El Bayadh,2019,287595
33,Illizi,2019,65831
34,Bordj Bou Arreridj,2019,790584
35,Boumerdès,2019,1008972
36,El Tarf,2019,513760
37,Tindouf,2019,61826
38,Tissemsilt,2019,370433
39,El Oued,2019,814576
40,Khenchela,2019,486424
41,Souk Ahras,2019,551137
42,Tipaza,2019,743455
43,Mila,2019,964697
44,Aïn Defla,2019,963598
45,Naâma,2019,242645
46,Aïn Témouchent,2019,466996
47,Ghardaia,2019,457384
48,Relizane,2019,913491
1,Adrar,2020,512136
2,Chlef,2020,1283931
3,Laghouat,2020,583743
4,Oum El Bouaghi,2020,796444
5,Batna,2020,1434739
6,Béjaïa,2020,1169245
7,Biskra,2020,924242
8,Béchar,2020,346017
9,Blida,2020,1285019
10,Bouira,2020,891220
11,Tamanrasset,2020,226317
12,Tébessa,2020,831154
13,Tlemcen,2020,1216085
14,Tiaret,2020,1213123
15,Tizi Ouzou,2020,1502410
16,Algiers,2020,3828580
17,Djelfa,2020,1399367
18,Jijel,2020,816093
19,Sétif,2020,1909045
20,Saïda,2020,423635
21,Skikda,2020,1151439
22,Sidi Bel Abbès,2020,774832
23,Annaba,2020,780924
24,Guelma,2020,618116
25,Constantine,2020,1202427
26,Médéa,2020,1050543
27,Mostaganem,2020,944437
28,M'Sila,2020,1269201
29,Mascara,2020,1004598
30,Ouargla,2020,715656
31,Oran,2020,1863046
32,El Bayadh,2020,292925
33,Illizi,2020,67051
34,Bordj Bou Arreridj,2020,805237
35,Boumerdès,2020,1027674
36,El Tarf,2020,523283
37,Tindouf,2020,62972
38,Tissemsilt,2020,377299
39,El Oued,2020,829675
40,Khenchela,2020,495440
41,Souk Ahras,2020,561353
42,Tipaza,2020,757235
43,Mila,2020,982577
44,Aïn Defla,2020,981459
45,Naâma,2020,247142
46,Aïn Témouchent,2020,475652
47,Ghardaia,2020,465862
48,Relizane,2020,930422
